image_path,current_label,suggested_label,reason,metadata_path,confidence
raw/synthetic-browser-v3/2026-02-21T04-18-44Z-00208-perplexity_ui-40fea948.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-18-44Z-00208-perplexity_ui-40fea948.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-18-48Z-00210-perplexity_ui-72176085.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-18-48Z-00210-perplexity_ui-72176085.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-18-54Z-00142-mistral_ui-30e5ce91.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-18-54Z-00142-mistral_ui-30e5ce91.json,0.767
raw/synthetic-browser-v3/2026-02-21T04-18-55Z-00071-poe_ui-332ac35a.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-18-55Z-00071-poe_ui-332ac35a.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-18-56Z-00213-meta_ai_ui-03617d89.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-18-56Z-00213-meta_ai_ui-03617d89.json,0.962
raw/synthetic-browser-v3/2026-02-21T04-19-02Z-00144-qwen_ui-68094564.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-02Z-00144-qwen_ui-68094564.json,0.769
raw/synthetic-browser-v3/2026-02-21T04-19-02Z-00216-gemini_ui-fe5fb9a2.jpg,,gemini_ui,keyword: gemini/bard,raw/synthetic-browser-v3/2026-02-21T04-19-02Z-00216-gemini_ui-fe5fb9a2.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-19-06Z-00087-meta_ai_ui-cef66a14.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-06Z-00087-meta_ai_ui-cef66a14.json,0.817
raw/synthetic-browser-v3/2026-02-21T04-19-07Z-00219-meta_ai_ui-e6d4f65e.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-07Z-00219-meta_ai_ui-e6d4f65e.json,0.897
raw/synthetic-browser-v3/2026-02-21T04-19-14Z-00074-grok_ui-581ab26c.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-14Z-00074-grok_ui-581ab26c.json,0.958
raw/synthetic-browser-v3/2026-02-21T04-19-15Z-00111-ai_ui-b33aa6b9.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-15Z-00111-ai_ui-b33aa6b9.json,0.919
raw/synthetic-browser-v3/2026-02-21T04-19-15Z-00148-ai_ui-f5a98c9a.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-15Z-00148-ai_ui-f5a98c9a.json,0.968
raw/synthetic-browser-v3/2026-02-21T04-19-16Z-00112-grok_ui-13089f8b.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-16Z-00112-grok_ui-13089f8b.json,0.872
raw/synthetic-browser-v3/2026-02-21T04-19-21Z-00225-grok_ui-dbcbded5.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-21Z-00225-grok_ui-dbcbded5.json,0.936
raw/synthetic-browser-v3/2026-02-21T04-19-22Z-00227-grok_ui-7ee6990b.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-22Z-00227-grok_ui-7ee6990b.json,0.958
raw/synthetic-browser-v3/2026-02-21T04-19-24Z-00152-mistral_ui-c3d08178.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-24Z-00152-mistral_ui-c3d08178.json,0.787
raw/synthetic-browser-v3/2026-02-21T04-19-25Z-00114-copilot_ui-0958b354.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-19-25Z-00114-copilot_ui-0958b354.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-19-32Z-00077-ai_ui-b11cc20e.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-32Z-00077-ai_ui-b11cc20e.json,0.894
raw/synthetic-browser-v3/2026-02-21T04-19-33Z-00154-mistral_ui-8c2d23a9.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-33Z-00154-mistral_ui-8c2d23a9.json,0.855
raw/synthetic-browser-v3/2026-02-21T04-19-36Z-00156-meta_ai_ui-ba89c34b.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-36Z-00156-meta_ai_ui-ba89c34b.json,0.940
raw/synthetic-browser-v3/2026-02-21T04-19-38Z-00094-grok_ui-7ef74fdb.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-38Z-00094-grok_ui-7ef74fdb.json,0.801
raw/synthetic-browser-v3/2026-02-21T04-19-46Z-00119-copilot_ui-c275da34.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-19-46Z-00119-copilot_ui-c275da34.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-19-49Z-00080-perplexity_ui-26087b53.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-19-49Z-00080-perplexity_ui-26087b53.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-19-51Z-00096-poe_ui-d45b4e9b.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-19-51Z-00096-poe_ui-d45b4e9b.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-19-53Z-00161-meta_ai_ui-e5c22467.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-19-53Z-00161-meta_ai_ui-e5c22467.json,0.771
raw/synthetic-browser-v3/2026-02-21T04-19-55Z-00162-poe_ui-e3fa6893.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-19-55Z-00162-poe_ui-e3fa6893.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-00Z-00246-gemini_ui-3f173407.jpg,,gemini_ui,keyword: gemini/bard,raw/synthetic-browser-v3/2026-02-21T04-20-00Z-00246-gemini_ui-3f173407.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-03Z-00082-qwen_ui-46834cc5.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-03Z-00082-qwen_ui-46834cc5.json,0.978
raw/synthetic-browser-v3/2026-02-21T04-20-04Z-00124-deepseek_ui-130da476.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-20-04Z-00124-deepseek_ui-130da476.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-05Z-00099-copilot_ui-db642c52.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-20-05Z-00099-copilot_ui-db642c52.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-12Z-00084-chatgpt_ui-b8314c26.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-20-12Z-00084-chatgpt_ui-b8314c26.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-13Z-00168-qwen_ui-d61a4a69.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-13Z-00168-qwen_ui-d61a4a69.json,0.804
raw/synthetic-browser-v3/2026-02-21T04-20-17Z-00253-meta_ai_ui-0633c388.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-17Z-00253-meta_ai_ui-0633c388.json,0.903
raw/synthetic-browser-v3/2026-02-21T04-20-18Z-00170-meta_ai_ui-b8bf6903.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-18Z-00170-meta_ai_ui-b8bf6903.json,0.790
raw/synthetic-browser-v3/2026-02-21T04-20-20Z-00256-copilot_ui-2271e3be.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-20-20Z-00256-copilot_ui-2271e3be.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-21Z-00102-copilot_ui-ab117736.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-20-21Z-00102-copilot_ui-ab117736.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-22Z-00257-qwen_ui-96b16459.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-22Z-00257-qwen_ui-96b16459.json,0.882
raw/synthetic-browser-v3/2026-02-21T04-20-24Z-00129-qwen_ui-90cc7a42.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-24Z-00129-qwen_ui-90cc7a42.json,0.874
raw/synthetic-browser-v3/2026-02-21T04-20-27Z-00172-gemini_ui-2ccb87cb.jpg,,gemini_ui,keyword: gemini/bard,raw/synthetic-browser-v3/2026-02-21T04-20-27Z-00172-gemini_ui-2ccb87cb.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-28Z-00130-meta_ai_ui-7e9716ad.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-28Z-00130-meta_ai_ui-7e9716ad.json,0.814
raw/synthetic-browser-v3/2026-02-21T04-20-37Z-00263-meta_ai_ui-85e17c3c.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-37Z-00263-meta_ai_ui-85e17c3c.json,0.809
raw/synthetic-browser-v3/2026-02-21T04-20-39Z-00106-chatgpt_ui-072915c7.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-20-39Z-00106-chatgpt_ui-072915c7.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-40Z-00177-chatgpt_ui-dfe704a4.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-20-40Z-00177-chatgpt_ui-dfe704a4.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-41Z-00133-copilot_ui-e9ea9d49.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-20-41Z-00133-copilot_ui-e9ea9d49.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-43Z-00089-poe_ui-b01c337e.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-20-43Z-00089-poe_ui-b01c337e.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-44Z-00107-deepseek_ui-d5185b72.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-20-44Z-00107-deepseek_ui-d5185b72.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-48Z-00135-perplexity_ui-e8c451fc.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-20-48Z-00135-perplexity_ui-e8c451fc.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-52Z-00181-chatgpt_ui-dd50f7e7.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-20-52Z-00181-chatgpt_ui-dd50f7e7.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-56Z-00137-perplexity_ui-91b72a5c.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-20-56Z-00137-perplexity_ui-91b72a5c.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-20-57Z-00274-mistral_ui-d4edcca1.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-20-57Z-00274-mistral_ui-d4edcca1.json,0.763
raw/synthetic-browser-v3/2026-02-21T04-21-03Z-00185-deepseek_ui-417e5edc.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-21-03Z-00185-deepseek_ui-417e5edc.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-06Z-00093-copilot_ui-f7ad3965.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-21-06Z-00093-copilot_ui-f7ad3965.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-09Z-00279-ai_ui-27f5e4d5.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-21-09Z-00279-ai_ui-27f5e4d5.json,0.887
raw/synthetic-browser-v3/2026-02-21T04-21-13Z-00113-perplexity_ui-35e0edd6.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-21-13Z-00113-perplexity_ui-35e0edd6.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-13Z-00282-copilot_ui-3e9a66d6.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-21-13Z-00282-copilot_ui-3e9a66d6.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-18Z-00190-chatgpt_ui-a1592b44.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-21-18Z-00190-chatgpt_ui-a1592b44.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-26Z-00289-copilot_ui-754cb07d.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-21-26Z-00289-copilot_ui-754cb07d.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-28Z-00193-poe_ui-6b8d8642.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-21-28Z-00193-poe_ui-6b8d8642.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-35Z-00195-perplexity_ui-755d2764.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-21-35Z-00195-perplexity_ui-755d2764.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-41Z-00118-grok_ui-2a53dbd6.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-21-41Z-00118-grok_ui-2a53dbd6.json,0.905
raw/synthetic-browser-v3/2026-02-21T04-21-42Z-00297-poe_ui-8b04b338.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-21-42Z-00297-poe_ui-8b04b338.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-53Z-00201-copilot_ui-eb3f4202.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-21-53Z-00201-copilot_ui-eb3f4202.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-54Z-00101-meta_ai_ui-62b61594.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-21-54Z-00101-meta_ai_ui-62b61594.json,0.807
raw/synthetic-browser-v3/2026-02-21T04-21-54Z-00121-meta_ai_ui-a2ec377a.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-21-54Z-00121-meta_ai_ui-a2ec377a.json,0.790
raw/synthetic-browser-v3/2026-02-21T04-21-54Z-00151-perplexity_ui-56516ab6.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-21-54Z-00151-perplexity_ui-56516ab6.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-56Z-00202-perplexity_ui-8e416029.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-21-56Z-00202-perplexity_ui-8e416029.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-21-57Z-00304-claude_ui-8610fd12.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-21-57Z-00304-claude_ui-8610fd12.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-02Z-00204-qwen_ui-dc210944.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-02Z-00204-qwen_ui-dc210944.json,0.862
raw/synthetic-browser-v3/2026-02-21T04-22-04Z-00123-perplexity_ui-c16b44e1.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-22-04Z-00123-perplexity_ui-c16b44e1.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-10Z-00155-grok_ui-a4ed91b8.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-10Z-00155-grok_ui-a4ed91b8.json,0.804
raw/synthetic-browser-v3/2026-02-21T04-22-13Z-00104-qwen_ui-add74b0f.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-13Z-00104-qwen_ui-add74b0f.json,0.846
raw/synthetic-browser-v3/2026-02-21T04-22-13Z-00125-poe_ui-4b37617d.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-22-13Z-00125-poe_ui-4b37617d.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-18Z-00209-mistral_ui-9086af36.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-18Z-00209-mistral_ui-9086af36.json,0.767
raw/synthetic-browser-v3/2026-02-21T04-22-20Z-00105-deepseek_ui-d858f464.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-22-20Z-00105-deepseek_ui-d858f464.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-21Z-00126-copilot_ui-f6d811ef.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-22-21Z-00126-copilot_ui-f6d811ef.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-25Z-00317-meta_ai_ui-b4d026a4.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-25Z-00317-meta_ai_ui-b4d026a4.json,0.972
raw/synthetic-browser-v3/2026-02-21T04-22-27Z-00159-claude_ui-4c2ea4dc.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-22-27Z-00159-claude_ui-4c2ea4dc.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-30Z-00128-ai_ui-f02a2956.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-30Z-00128-ai_ui-f02a2956.json,0.776
raw/synthetic-browser-v3/2026-02-21T04-22-31Z-00320-chatgpt_ui-aae35cae.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-22-31Z-00320-chatgpt_ui-aae35cae.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-34Z-00215-meta_ai_ui-979f5b27.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-34Z-00215-meta_ai_ui-979f5b27.json,0.870
raw/synthetic-browser-v3/2026-02-21T04-22-42Z-00218-mistral_ui-8baf1516.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-42Z-00218-mistral_ui-8baf1516.json,0.884
raw/synthetic-browser-v3/2026-02-21T04-22-44Z-00131-copilot_ui-bb88cfe7.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-22-44Z-00131-copilot_ui-bb88cfe7.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-47Z-00328-grok_ui-bfd6277e.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-47Z-00328-grok_ui-bfd6277e.json,0.883
raw/synthetic-browser-v3/2026-02-21T04-22-48Z-00132-mistral_ui-10c238ba.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-22-48Z-00132-mistral_ui-10c238ba.json,0.840
raw/synthetic-browser-v3/2026-02-21T04-22-55Z-00333-poe_ui-aec00264.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-22-55Z-00333-poe_ui-aec00264.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-22-58Z-00223-copilot_ui-06ecbbf3.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-22-58Z-00223-copilot_ui-06ecbbf3.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-02Z-00224-qwen_ui-04ef61f0.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-02Z-00224-qwen_ui-04ef61f0.json,0.839
raw/synthetic-browser-v3/2026-02-21T04-23-09Z-00339-poe_ui-54b26492.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-23-09Z-00339-poe_ui-54b26492.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-11Z-00340-grok_ui-71c776cb.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-11Z-00340-grok_ui-71c776cb.json,0.838
raw/synthetic-browser-v3/2026-02-21T04-23-19Z-00345-meta_ai_ui-4075d54f.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-19Z-00345-meta_ai_ui-4075d54f.json,0.967
raw/synthetic-browser-v3/2026-02-21T04-23-20Z-00138-mistral_ui-8e14338e.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-20Z-00138-mistral_ui-8e14338e.json,0.935
raw/synthetic-browser-v3/2026-02-21T04-23-21Z-00115-meta_ai_ui-ef2ecdc9.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-21Z-00115-meta_ai_ui-ef2ecdc9.json,0.879
raw/synthetic-browser-v3/2026-02-21T04-23-27Z-00174-deepseek_ui-0b44f907.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-23-27Z-00174-deepseek_ui-0b44f907.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-28Z-00175-copilot_ui-668e43e1.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-23-28Z-00175-copilot_ui-668e43e1.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-34Z-00176-deepseek_ui-0e49a743.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-23-34Z-00176-deepseek_ui-0e49a743.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-36Z-00354-ai_ui-9b84d410.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-36Z-00354-ai_ui-9b84d410.json,0.793
raw/synthetic-browser-v3/2026-02-21T04-23-43Z-00143-gemini_ui-4d620050.jpg,,gemini_ui,keyword: gemini/bard,raw/synthetic-browser-v3/2026-02-21T04-23-43Z-00143-gemini_ui-4d620050.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-46Z-00358-mistral_ui-315f190d.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-46Z-00358-mistral_ui-315f190d.json,0.861
raw/synthetic-browser-v3/2026-02-21T04-23-50Z-00120-perplexity_ui-98610b0b.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-23-50Z-00120-perplexity_ui-98610b0b.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-23-53Z-00241-grok_ui-8b51dc99.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-23-53Z-00241-grok_ui-8b51dc99.json,0.958
raw/synthetic-browser-v3/2026-02-21T04-23-55Z-00145-perplexity_ui-3ee1db8e.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-23-55Z-00145-perplexity_ui-3ee1db8e.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-24-05Z-00184-copilot_ui-054038d7.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-24-05Z-00184-copilot_ui-054038d7.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-24-06Z-00147-poe_ui-e5199bd9.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-24-06Z-00147-poe_ui-e5199bd9.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-24-16Z-00187-qwen_ui-41365c29.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-24-16Z-00187-qwen_ui-41365c29.json,0.857
raw/synthetic-browser-v3/2026-02-21T04-24-18Z-00249-copilot_ui-03c82477.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-24-18Z-00249-copilot_ui-03c82477.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-24-30Z-00127-meta_ai_ui-ccbdd15e.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-24-30Z-00127-meta_ai_ui-ccbdd15e.json,0.935
raw/synthetic-browser-v3/2026-02-21T04-24-33Z-00254-grok_ui-4f6f727a.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-24-33Z-00254-grok_ui-4f6f727a.json,0.837
raw/synthetic-browser-v3/2026-02-21T04-24-35Z-00382-poe_ui-4ff0816f.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-24-35Z-00382-poe_ui-4ff0816f.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-24-39Z-00384-meta_ai_ui-04a9b572.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-24-39Z-00384-meta_ai_ui-04a9b572.json,0.894
raw/synthetic-browser-v3/2026-02-21T04-24-50Z-00260-mistral_ui-af85203c.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-24-50Z-00260-mistral_ui-af85203c.json,0.884
raw/synthetic-browser-v3/2026-02-21T04-24-53Z-00196-mistral_ui-99222b37.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-24-53Z-00196-mistral_ui-99222b37.json,0.869
raw/synthetic-browser-v3/2026-02-21T04-24-56Z-00157-copilot_ui-71f07cbe.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-24-56Z-00157-copilot_ui-71f07cbe.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-08Z-00200-qwen_ui-ce635ae0.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-08Z-00200-qwen_ui-ce635ae0.json,0.832
raw/synthetic-browser-v3/2026-02-21T04-25-14Z-00268-copilot_ui-356c8206.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-25-14Z-00268-copilot_ui-356c8206.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-15Z-00403-mistral_ui-565c9f6a.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-15Z-00403-mistral_ui-565c9f6a.json,0.788
raw/synthetic-browser-v3/2026-02-21T04-25-17Z-00269-ai_ui-84622ac5.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-17Z-00269-ai_ui-84622ac5.json,0.954
raw/synthetic-browser-v3/2026-02-21T04-25-19Z-00270-ai_ui-f6876db2.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-19Z-00270-ai_ui-f6876db2.json,0.809
raw/synthetic-browser-v3/2026-02-21T04-25-20Z-00405-mistral_ui-02f92c9c.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-20Z-00405-mistral_ui-02f92c9c.json,0.851
